Unnamed: 0,X.2,X.1,X,country,year,ciri,unreg,unsubreg,disap,kill,polpris,tort,assn,formov,dommov,speech,elecsd,rel_free,union_p,barg_p,hour_p,force_p,child_p,wage_p,safe_p,trafficking_p,injud,wecon,wopol,wosoc_p,ngo_freedom,trial_p,wosoc_l,union_l,barg_l,hour_l,force_l,child_l,wage_l,safe_l,trafficking_l,americas,europe,asia_middle_east,africa,oceania,atrocity_years,physint_sum,workerrights_practices_sum,repression_sum,civpol_sum,human_rights_score,workerrights_laws_sum,bbatrocity,zero_kill,zero_disap,zero_polpris,zero_tort,bbatrocity_intensity,avg_kill3,avg_disap3,avg_polpris3,avg_tort3,avg_bbatrocity_intensity3,avg_speech3,avg_rel_free3,avg_dommov3,avg_formov3,avg_assn3,avg_wopol3,avg_wosoc_l3,avg_wosoc_p3,avg_wecon3,avg_union_l3,avg_union_p3,avg_barg_l3,avg_barg_p3,avg_force_l3,avg_force_p3,avg_child_l3,avg_child_p3,avg_wage_l3,avg_wage_p3,avg_safe_l3,avg_safe_p3,avg_hour_l3,avg_hour_p3,avg_trafficking_l3,avg_trafficking_p3,avg_trial_p3,avg_injud3,wopol_two,wecon_two,wosoc_two,trial_two,atrocity_hrscore,emp_rights_sum,hrscorex2,avg_ngo3,avg_elecsd3
732,732,732,732,Croatia,2005,230,150,39,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0,1,0,0,0,2,7.0,7.0,11.0,3.0,64.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,7,64.0,,
749,749,749,749,Cuba,2005,233,419,29,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1,0,0,0,0,1,4.0,4.0,4.0,0.0,30.0,4.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,2.0,2.0,,2.0,5,30.0,,
766,766,766,766,Cyprus,2005,236,142,145,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,0,0,1,0,0,0,7.0,8.0,16.0,6.0,78.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,2.0,2.0,8,78.0,,
783,783,783,783,Czech Rep.,2005,239,150,151,2.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,7.0,13.0,11.0,3.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,6,80.0,,
800,800,800,800,Denmark,2005,245,150,154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0,1,0,0,0,0,8.0,12.0,16.0,5.0,88.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,9,88.0,,
817,817,817,817,Djibouti,2005,248,2,14,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,,0,0,0,1,0,0,5.0,2.0,8.0,3.0,,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,3,,,
834,834,834,834,Dominica,2005,251,419,29,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,,2.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,,1,0,0,0,0,0,6.0,10.0,14.0,5.0,,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,2.0,2.0,6,,,
851,851,851,851,Dominican Rep.,2005,254,419,29,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,0,0,0,0,19,4.0,3.0,7.0,3.0,44.0,10.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,0.0,4,44.0,,
868,868,868,868,Timor-Leste,2005,257,142,35,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,,2.0,1.0,2.0,,2.0,0.0,,2.0,2.0,2.0,2.0,2.0,0.0,2.0,,0,0,1,0,0,0,5.0,7.0,9.0,4.0,,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,,,
885,885,885,885,Ecuador,2005,260,419,5,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1,0,0,0,0,0,4.0,4.0,8.0,4.0,48.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,4,48.0,,
902,902,902,902,Egypt,2005,263,2,15,2.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0,0,0,1,0,10,3.0,6.0,4.0,1.0,40.0,9.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,40.0,,
919,919,919,919,El Salvador,2005,266,419,13,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,0,0,0,0,10,5.0,3.0,10.0,5.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,52.0,,
936,936,936,936,Eq. Guinea,2005,269,2,17,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,,0.0,1.0,2.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,,0,0,0,1,0,0,2.0,4.0,4.0,2.0,,10.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,3,,,
953,953,953,953,Eritrea,2005,272,2,14,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,0,1,0,9,2.0,6.0,2.0,0.0,28.0,11.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,2,28.0,,
970,970,970,970,Estonia,2005,275,150,154,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,3.0,2.0,2.0,3.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0,1,0,0,0,0,7.0,10.0,15.0,6.0,78.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,8,78.0,,
987,987,987,987,Ethiopia,2005,278,2,14,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,0,0,0,1,0,22,0.0,1.0,2.0,2.0,18.0,9.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,3,18.0,,
1004,1004,1004,1004,Fiji,2005,281,9,54,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,0,0,0,0,1,0,7.0,5.0,13.0,5.0,66.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,2.0,6,66.0,,
1021,1021,1021,1021,Finland,2005,284,150,154,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,7.0,13.0,16.0,6.0,90.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,9,90.0,,
1038,1038,1038,1038,France,2005,287,150,155,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,7.0,13.0,13.0,4.0,80.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,2.0,7,80.0,,
1055,1055,1055,1055,Gabon,2005,290,2,17,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,0,5.0,8.0,9.0,3.0,50.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,1,50.0,,
1072,1072,1072,1072,Gambia,2005,293,2,11,2.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,0,6.0,5.0,10.0,3.0,50.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,4,50.0,,
1089,1089,1089,1089,Georgia,2005,296,142,145,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0,0,1,0,0,4,6.0,6.0,8.0,2.0,44.0,9.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,3,44.0,,
1106,1106,1106,1106,Germany,2005,299,150,155,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,1.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,8.0,11.0,13.0,3.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,1.0,2.0,9,80.0,,
1123,1123,1123,1123,Ghana,2005,302,2,11,2.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,1,6.0,5.0,10.0,3.0,56.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,4,56.0,,
1140,1140,1140,1140,Greece,2005,305,150,39,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,0,1,0,0,0,0,6.0,8.0,8.0,2.0,56.0,11.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,6,56.0,,
1157,1157,1157,1157,Grenada,2005,308,419,29,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,,1,0,0,0,0,0,6.0,12.0,15.0,6.0,,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.0,2.0,2.0,2.0,9,,,
1174,1174,1174,1174,Guatemala,2005,311,419,13,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,1,0,0,0,0,15,6.0,1.0,11.0,5.0,48.0,8.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,6,48.0,,
1191,1191,1191,1191,Guinea,2005,314,2,11,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,0,0,0,1,0,5,5.0,2.0,8.0,3.0,40.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,4,40.0,,
1208,1208,1208,1208,Guinea-Bissau,2005,317,2,11,2.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,0,0,0,1,0,0,6.0,5.0,11.0,4.0,54.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,54.0,,
1225,1225,1225,1225,Guyana,2005,320,419,5,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1,0,0,0,0,0,5.0,6.0,10.0,5.0,60.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,60.0,,
1242,1242,1242,1242,Haiti,2005,323,419,29,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,0,0,0,0,8,2.0,4.0,6.0,4.0,42.0,7.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,42.0,,
1259,1259,1259,1259,Honduras,2005,326,419,13,2.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1,0,0,0,0,3,5.0,4.0,9.0,4.0,52.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,5,52.0,,
1276,1276,1276,1276,Hungary,2005,329,150,151,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,0,1,0,0,0,0,7.0,12.0,13.0,6.0,80.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,2.0,7,80.0,,
1293,1293,1293,1293,Iceland,2005,332,150,154,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,8.0,14.0,15.0,5.0,88.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,8,88.0,,
1310,1310,1310,1310,India,2005,335,142,62,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,0,0,1,0,0,38,0.0,2.0,2.0,2.0,24.0,8.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,4,24.0,,
1327,1327,1327,1327,Indonesia,2005,338,142,35,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,0,0,1,0,0,16,1.0,4.0,3.0,2.0,26.0,9.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,3,26.0,,
1344,1344,1344,1344,Iran,2005,341,142,62,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0,0,1,0,0,37,1.0,2.0,1.0,0.0,10.0,7.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,1,10.0,,
1361,1361,1361,1361,Iraq,2005,344,142,145,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,,0,0,1,0,0,33,1.0,5.0,3.0,2.0,28.0,9.0,1.0,1.0,1.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,0.0,3,28.0,,
1378,1378,1378,1378,Ireland,2005,347,150,154,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,0,1,0,0,0,0,7.0,12.0,14.0,5.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,1.0,2.0,8,84.0,,
1395,1395,1395,1395,Israel,2005,350,142,145,2.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,0,0,1,0,0,22,2.0,6.0,4.0,2.0,40.0,11.0,1.0,1.0,0.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,0.0,5,40.0,,
1412,1412,1412,1412,Italy,2005,353,150,39,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,0,1,0,0,0,0,7.0,11.0,12.0,4.0,78.0,14.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,8,78.0,,
1429,1429,1429,1429,Jamaica,2005,356,419,29,2.0,0.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,3.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1,0,0,0,0,3,5.0,7.0,12.0,6.0,72.0,7.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,2.0,,2.0,7,72.0,,
1446,1446,1446,1446,Japan,2005,359,142,30,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,3.0,0.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,0,0,1,0,0,0,7.0,11.0,13.0,6.0,80.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,,2.0,8,80.0,,
1463,1463,1463,1463,Jordan,2005,362,142,145,2.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0,1,0,0,0,5.0,6.0,6.0,1.0,42.0,7.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,2,42.0,,
1480,1480,1480,1480,Kazakhstan,2005,365,142,62,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,4.0,5.0,5.0,1.0,36.0,10.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,2.0,4,36.0,,
1497,1497,1497,1497,Kenya,2005,368,2,14,2.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,0,0,0,1,0,21,3.0,3.0,5.0,2.0,30.0,11.0,1.0,1.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,0.0,3,30.0,,
1514,1514,1514,1514,Kiribati,2005,371,9,57,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,,2.0,1.0,1.0,2.0,3.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,0.0,1.0,,0,0,0,0,1,0,8.0,9.0,15.0,5.0,,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,2.0,5,,,
1531,1531,1531,1531,Dem. Rep. Korea,2005,374,142,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,3.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0,0,1,0,0,27,0.0,1.0,0.0,0.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,0.0,1,8.0,,
1548,1548,1548,1548,Korea,2005,377,142,30,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,,3.0,1.0,,2.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,0,0,1,0,0,0,5.0,10.0,10.0,4.0,,12.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,2.0,4,,,
1565,1565,1565,1565,Kuwait,2005,380,142,145,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,0,0,1,0,0,0,5.0,2.0,6.0,1.0,36.0,10.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,2,36.0,,
